:START_ID(User),:END_ID(Post)
43473,28977
43077,28978
14675,28980
37822,28981
43384,28982
47659,28983
32429,28984
44760,28985
47670,28987
43592,28988
23305,28991
245,28992
47676,28993
47677,28994
27665,28995
47687,28996
43077,28997
41255,28998
47693,28999
31443,29001
47698,29002
8560,29004
8560,29005
32288,29006
40853,29009
924,29010
924,29013
45166,29015
45166,29016
45166,29017
35644,29018
17208,29019
26643,29021
47724,29023
45374,29026
46805,29028
47728,29029
45221,29030
45221,29031
14675,29032
45221,29034
18179,29035
47739,29037
47748,29041
39331,29044
47739,29045
47762,29046
26562,29048
47757,29049
2511,29050
47473,29051
47766,29052
47773,29053
39811,29054
30170,29055
9663,29057
47777,29058
4683,29059
4683,29060
4683,29061
45750,29062
47782,29063
47783,29064
47785,29065
47792,29067
41728,29068
14519,29071
10717,29072
29134,29073
47802,29074
29134,29075
41728,29078
41728,29079
29134,29080
47290,29082
3077,29084
43692,29085
47813,29087
38892,29088
47816,29089
29781,29090
38892,29091
38892,29092
23240,29093
44456,29094
47826,29095
29781,29096
1330,29097
44394,29098
39811,29100
47832,29101
4683,29102
9663,29103
44139,29104
47835,29105
47635,29106
836,29108
47842,29109
47844,29110
41929,29111
45166,29114
47842,29115
47842,29116
46754,29117
47308,29118
47869,29122
33025,29125
43077,29127
47874,29128
1330,29130
33245,29131
47882,29132
47883,29134
32697,29136
33245,29137
47473,29139
47675,29140
39076,29141
44139,29143
33025,29144
924,29145
40853,29146
4683,29147
39338,29148
4683,29149
27537,29150
30212,29152
30212,29153
29587,29154
33025,29155
41451,29156
29134,29158
47923,29159
47924,29160
43077,29161
23240,29162
35644,29163
47926,29164
23240,29166
45166,29167
47929,29169
40515,29170
44139,29171
44668,29173
46886,29174
41204,29175
26562,29176
47242,29177
33245,29179
45297,29180
47958,29183
43692,29184
47959,29185
38657,29186
48969,29190
48970,29192
41204,29193
41204,29194
21767,29197
48992,29199
47728,29201
48997,29202
1330,29203
1330,29204
1330,29205
47867,29208
18434,29211
38510,29214
49008,29216
30903,29218
28175,29219
47948,29223
48997,29224
49027,29228
8560,29230
42772,29231
49031,29232
1330,29233
41460,29235
10548,29237
49036,29238
40010,29239
29587,29240
10548,29241
44295,29242
28175,29243
38892,29244
46242,29245
38506,29246
28175,29247
35644,29248
49049,29249
44114,29250
29587,29252
43732,29253
41297,29254
20766,29255
49064,29256
49061,29257
49068,29258
49072,29259
49061,29260
21232,29261
43294,29262
14675,29263
47869,29264
47869,29265
2893,29266
43455,29267
49088,29269
29134,29270
49089,29271
49092,29273
49095,29274
49075,29275
43077,29276
10548,29277
49097,29278
49098,29279
27665,29281
43294,29282
49102,29283
49104,29284
39830,29285
49105,29287
43294,29288
49109,29289
49113,29291
49114,29292
38506,29293
4683,29294
49119,29295
14675,29296
45999,29297
29217,29299
45221,29300
29134,29301
45221,29302
49137,29306
14904,29307
47869,29311
49127,29312
38892,29313
46981,29314
38467,29315
43455,29316
16879,29317
45191,29319
35644,29322
26643,29324
26643,29328
37063,29329
8820,29332
27519,29333
23632,29336
6433,29337
49104,29338
47380,29339
26444,29341
23305,29342
10947,29345
15613,29347
47858,29348
2608,29349
16879,29350
29587,29351
36935,29352
49195,29353
43959,29355
46527,29356
16368,29360
37822,29361
24532,29362
46413,29364
47739,29365
49154,29368
14906,29369
49195,29370
27108,29371
23240,29372
2573,29374
49217,29378
26444,29379
49217,29381
36935,29382
43077,29383
49114,29384
12515,29388
49016,29389
49230,29390
49228,29391
49109,29392
29781,29394
49003,29396
47308,29397
49242,29398
30212,29399
44064,29401
49259,29404
924,29405
49154,29408
2893,29409
47380,29410
49154,29411
38487,29412
25696,29415
29587,29416
49274,29418
29587,29419
43077,29421
49284,29423
836,29425
20429,29426
13736,29427
39331,29430
21896,29431
44623,29432
36935,29434
35644,29435
35644,29436
49297,29437
27204,29438
43818,29439
49112,29440
16213,29441
49306,29445
49308,29447
16613,29448
46898,29449
23305,29451
44623,29452
49299,29453
49177,29454
29587,29456
45262,29458
4683,29460
38506,29461
44861,29462
49058,29464
29587,29466
40162,29467
4683,29468
32429,29469
49341,29470
49290,29471
47730,29472
33245,29474
43294,29475
28175,29477
5268,29478
49358,29479
43878,29480
35644,29482
49377,29485
49378,29486
13179,29487
41255,29488
8560,29489
28175,29490
47750,29491
49382,29492
49290,29494
49278,29495
44114,29497
27583,29498
924,29499
34269,29500
49411,29501
49411,29502
47750,29503
1330,29505
38506,29507
28175,29510
49426,29515
38892,29518
26019,29520
47359,29521
28175,29522
38892,29523
47561,29526
47600,29527
45262,29529
1330,29531
46326,29533
35644,29534
4683,29537
44139,29538
49461,29540
49226,29541
33198,29542
28812,29543
44139,29544
28812,29545
49470,29546
49477,29548
19161,29549
24887,29551
1330,29552
45431,29553
49483,29555
42531,29557
47242,29558
49491,29559
13023,29560
46054,29561
1029,29565
1029,29566
47736,29567
25223,29568
49354,29569
49517,29570
29587,29571
40515,29572
29587,29573
24790,29574
45762,29576
44139,29577
40853,29579
35644,29580
43061,29581
33312,29583
44089,29584
8013,29585
45182,29586
41656,29587
28175,29588
47795,29589
49354,29590
28175,29591
29217,29592
49454,29595
46313,29596
49535,29597
289,29598
49534,29599
49537,29600
45701,29602
49544,29604
41886,29605
49542,29606
47747,29607
41886,29608
8560,29610
45077,29611
49550,29612
48977,29614
24593,29615
49556,29616
24593,29617
24593,29618
24593,29619
24593,29620
49556,29622
16613,29624
49571,29628
49570,29629
924,29630
49572,29631
49577,29632
49522,29633
49119,29634
49583,29637
46749,29638
43147,29640
14675,29642
45431,29643
46143,29647
45431,29649
49597,29650
45431,29651
37822,29652
45431,29653
49598,29654
49603,29655
41886,29658
49617,29661
42248,29663
42248,29664
49620,29665
49622,29666
40767,29667
49625,29668
49624,29671
47600,29672
49628,29673
49630,29677
35437,29678
45216,29681
45216,29682
24000,29684
35644,29685
49648,29686
45166,29688
46454,29689
49664,29691
30048,29692
49665,29693
49667,29695
33202,29696
47061,29698
245,29699
35644,29701
43770,29702
43770,29703
49621,29704
29752,29706
47739,29709
49604,29710
49195,29712
12490,29713
49690,29714
49696,29716
49696,29717
44114,29718
49697,29719
49700,29720
49699,29721
16213,29723
49704,29724
49705,29725
49704,29726
43147,29727
49704,29728
11097,29730
49704,29732
41929,29733
1330,29734
49780,29735
13736,29739
46800,29740
49729,29741
39308,29742
39308,29743
47308,29744
49731,29745
49733,29746
8560,29747
8560,29748
8560,29749
8560,29750
1330,29752
43770,29753
43770,29754
49739,29757
49454,29760
49752,29761
30048,29763
49755,29764
1330,29768
49770,29769
49779,29770
49781,29772
381,29774
49762,29775
49787,29776
37172,29779
49808,29783
13023,29784
33856,29785
1330,29786
18434,29787
49814,29788
49717,29791
49780,29792
4683,29793
1330,29794
13023,29795
49826,29796
41204,29797
49832,29798
49833,29799
49835,29800
43193,29801
24005,29802
8820,29803
8820,29804
8820,29805
8820,29807
21163,29809
28175,29810
21163,29811
28175,29812
32402,29814
43967,29815
33338,29816
33202,29817
47149,29818
49851,29819
35644,29820
49852,29821
49856,29823
37932,29824
49861,29825
23305,29828
41297,29829
47308,29832
28175,29833
26019,29834
24000,29835
8878,29836
43147,29837
23708,29838
49878,29840
49583,29841
26394,29842
46674,29843
49884,29844
24000,29845
49884,29846
28175,29847
47570,29848
40123,29849
39198,29851
1330,29853
12490,29854
49899,29857
49893,29858
44389,29862
44139,29863
49914,29864
49914,29865
49914,29866
49625,29867
49914,29869
49916,29870
18626,29873
49923,29874
49925,29875
49925,29877
37776,29879
26562,29880
49922,29881
26562,29883
8560,29884
49937,29885
45262,29886
3024,29887
44456,29888
21163,29889
49941,29890
43469,29892
49944,29893
44456,29894
49501,29895
29645,29896
17012,29897
49952,29898
49951,29899
43469,29900
41557,29902
49963,29903
21232,29904
21232,29905
16866,29907
49861,29908
1330,29911
49980,29912
8560,29913
47308,29915
44396,29916
35644,29917
49932,29920
29912,29922
37113,29923
31046,29924
46674,29926
46674,29927
46313,29930
49770,29931
29912,29932
50007,29933
43000,29934
10972,29938
836,29939
50014,29941
50016,29942
50018,29944
49226,29945
50021,29947
8560,29948
50025,29950
50030,29951
49752,29952
50030,29953
50030,29954
47569,29955
44089,29956
28175,29957
46413,29958
49731,29959
47569,29960
47569,29961
50038,29962
47569,29963
39830,29964
13232,29965
34269,29966
37932,29969
13373,29970
46055,29972
50056,29975
9123,29976
44673,29979
45431,29980
50069,29982
50069,29983
50074,29984
35644,29985
50077,29987
50076,29988
50083,29990
49598,29991
49914,29993
1330,29994
924,29995
18626,29996
924,29997
25297,29998
35644,30001
31443,30006
50102,30007
30653,30008
18434,30009
21163,30010
49700,30013
21163,30014
43077,30015
50118,30017
32402,30020
44477,30022
50130,30023
47569,30024
50106,30025
49685,30026
50143,30027
50145,30028
50155,30029
50156,30030
50154,30031
50158,30032
28175,30033
21163,30034
21163,30035
50162,30036
50171,30038
50039,30039
17539,30040
26083,30041
21163,30042
49886,30043
49886,30045
46891,30048
50184,30049
49861,30050
29587,30051
29587,30052
29587,30053
50192,30054
29587,30055
49780,30056
50192,30057
29587,30058
46505,30060
35597,30061
29587,30062
35644,30063
50146,30064
29587,30065
46505,30066
14588,30068
14588,30069
50206,30070
50208,30071
45374,30072
50211,30073
24883,30075
44389,30077
50221,30079
49833,30080
50223,30081
46700,30082
49914,30083
50235,30084
45191,30085
28175,30086
44114,30087
50238,30088
11033,30089
50242,30090
50249,30091
50146,30092
-1,30093
21163,30094
50154,30096
50256,30097
50257,30098
50154,30099
50262,30102
50262,30103
50269,30106
50273,30108
26752,30109
50274,30110
50275,30111
37716,30113
50262,30115
32220,30118
50292,30123
43983,30128
8878,30129
50146,30130
28175,30131
50300,30132
28175,30134
35644,30135
43048,30136
50307,30137
49914,30138
49914,30139
49914,30140
50312,30141
49914,30142
1330,30144
16538,30145
24593,30147
50325,30150
50292,30151
21163,30153
50338,30155
24984,30156
40853,30157
50262,30159
45262,30160
29587,30163
44139,30165
50352,30167
14904,30169
50354,30170
49569,30171
47649,30173
27616,30175
46055,30176
49914,30177
49914,30178
50363,30179
26882,30180
49268,30181
50365,30182
50315,30185
37363,30186
49914,30187
924,30188
50077,30189
49914,30190
26448,30191
49886,30193
35679,30195
35679,30196
26562,30198
17696,30199
50383,30200
50384,30201
50384,30202
50386,30203
50146,30205
26748,30206
50391,30207
43455,30208
50394,30210
44044,30211
46527,30212
50403,30214
50406,30215
50405,30216
34269,30217
32958,30218
44401,30219
44401,30220
50419,30222
50423,30223
50384,30226
50428,30227
50429,30228
50429,30229
49758,30230
50433,30231
31443,30232
8820,30233
29801,30235
11074,30236
50440,30237
50441,30238
46645,30239
26907,30240
924,30241
34269,30242
50384,30244
50449,30245
28175,30246
50449,30249
50292,30251
49985,30252
50217,30255
43147,30258
38887,30260
12490,30263
50471,30264
50473,30266
45527,30267
38887,30268
45191,30269
14265,30271
50478,30272
14265,30273
1330,30274
43077,30275
1330,30276
50482,30277
42460,30278
23305,30280
50489,30282
50492,30283
2454,30284
18375,30285
9867,30286
50494,30287
924,30288
15127,30290
41350,30292
26562,30293
47488,30294
50449,30295
50491,30296
42730,30297
50506,30298
50428,30299
50507,30300
924,30301
49700,30302
49700,30303
49852,30304
49852,30305
45191,30306
50384,30307
836,30308
50514,30309
237,30310
49700,30312
50515,30313
26394,30314
50528,30316
18375,30317
50531,30320
26674,30321
31006,30323
50533,30324
50535,30325
50539,30326
41728,30327
50384,30328
44299,30329
43768,30330
50544,30331
26394,30332
50555,30334
50556,30336
32958,30337
50473,30338
50563,30340
50570,30342
43130,30343
41929,30344
6667,30345
50307,30347
18626,30348
3357,30349
50574,30350
50386,30351
50584,30352
26748,30353
28175,30354
50586,30355
40123,30356
50146,30357
50544,30358
26394,30359
28175,30360
50595,30362
13727,30363
50599,30364
40853,30365
50602,30366
43472,30367
50211,30368
50605,30369
50603,30370
32958,30371
33501,30374
50449,30376
8820,30377
17000,30378
20492,30379
50471,30380
50619,30381
50471,30382
50623,30383
50625,30384
41557,30385
21608,30386
44114,30387
37363,30388
50627,30389
38892,30390
47872,30391
381,30392
15381,30393
30212,30394
50406,30396
4767,30397
41350,30399
50634,30400
50638,30401
50641,30402
47646,30403
924,30404
38506,30406
29587,30408
29587,30410
29587,30411
50647,30412
31457,30413
14588,30414
29587,30415
50039,30416
49226,30417
41557,30422
41557,30423
50664,30428
42634,30429
47412,30430
23305,30431
50532,30432
49349,30434
33551,30435
44456,30436
8820,30437
50669,30439
28175,30440
41557,30441
50674,30443
1330,30445
50685,30447
50689,30448
10683,30449
28175,30450
50146,30453
40853,30454
26562,30455
50703,30456
50706,30457
29587,30458
44139,30459
50711,30460
38492,30461
38492,30462
50146,30465
12345,30467
29587,30468
50719,30469
50720,30470
32429,30473
40108,30474
50732,30475
45191,30476
836,30478
32958,30479
41058,30480
33202,30481
50746,30482
50727,30485
1330,30486
46645,30487
35679,30489
47649,30490
46645,30491
41728,30492
16538,30493
35679,30494
50689,30495
45768,30496
50765,30497
50386,30498
26202,30500
26202,30501
47488,30502
50768,30504
50727,30506
50727,30508
50727,30509
50074,30510
40853,30511
45610,30513
44701,30514
13370,30515
50783,30516
13370,30517
50727,30518
50727,30519
13370,30520
8528,30522
45420,30523
50727,30524
21232,30525
42772,30530
50805,30531
50440,30532
37793,30533
50810,30534
13370,30535
42772,30536
50809,30537
50811,30538
50727,30539
50727,30540
50386,30541
50815,30542
10548,30543
33551,30544
50820,30545
40853,30546
33551,30547
29587,30548
50820,30549
33551,30551
33551,30552
50727,30554
50832,30555
41929,30556
50828,30557
50831,30558
24984,30559
50835,30560
50727,30561
50338,30562
50727,30563
50727,30565
40853,30566
49852,30568
50802,30570
50852,30571
50852,30572
50746,30573
50727,30574
50412,30575
50727,30576
50746,30577
50862,30578
50863,30579
50864,30580
50869,30581
23305,30582
50146,30583
50440,30584
50471,30586
47080,30587
26562,30588
41740,30589
13370,30590
43077,30591
9257,30592
33551,30593
9257,30594
33551,30595
50885,30596
9257,30599
50471,30600
46782,30601
46782,30602
50146,30603
924,30604
39423,30605
39423,30606
44808,30607
8820,30608
29788,30609
37585,30610
49678,30613
49441,30614
50893,30615
28175,30616
43077,30617
28175,30618
50900,30619
50899,30620
50907,30622
50805,30623
20492,30624
20492,30625
50913,30626
13023,30627
50917,30628
9257,30629
50919,30630
50146,30631
50925,30632
29587,30633
44456,30634
31046,30635
50928,30636
50386,30637
34269,30639
50932,30642
2893,30644
50939,30645
50944,30646
50945,30647
50946,30648
1330,30649
28175,30650
50950,30652
13736,30654
924,30657
924,30658
17539,30659
28660,30660
50484,30662
40853,30663
50963,30664
49501,30665
29587,30666
836,30668
50211,30669
47856,30670
50727,30671
45420,30672
50727,30673
21086,30674
49067,30676
9123,30678
29587,30679
50386,30680
50146,30681
50852,30682
32544,30683
50991,30684
50992,30686
35644,30687
50994,30688
28423,30689
50993,30690
17484,30691
29865,30692
33335,30693
33551,30694
51000,30695
33551,30696
50956,30697
51002,30698
28175,30699
51003,30700
50935,30701
49731,30702
49914,30703
51007,30704
33551,30706
31084,30707
51017,30708
49937,30709
50727,30710
50706,30711
50727,30712
50386,30713
2893,30714
50805,30715
51024,30716
23305,30717
45958,30718
24593,30720
50746,30721
33551,30723
51031,30724
51033,30725
47488,30726
23495,30727
51037,30728
47488,30729
47488,30730
50727,30731
50992,30732
51044,30734
50727,30735
51048,30736
43455,30737
50727,30739
51049,30740
51051,30741
50146,30742
42829,30743
51059,30744
51060,30745
33551,30746
43455,30747
50727,30748
33551,30749
51065,30751
49293,30752
50727,30753
50832,30754
33202,30756
50727,30757
50993,30758
50852,30759
43714,30760
50993,30761
50622,30762
18626,30763
51024,30764
51083,30765
51085,30766
51084,30767
33551,30768
50727,30769
51082,30770
51089,30772
51090,30773
49985,30774
51091,30775
16213,30776
35679,30777
42852,30778
50603,30779
35679,30781
35679,30782
2893,30783
50386,30784
51095,30785
51083,30786
43077,30787
51096,30788
51099,30789
43077,30790
29587,30791
50292,30793
12345,30794
44456,30796
50146,30799
44945,30800
50727,30801
50727,30802
8878,30805
31086,30806
26562,30808
41801,30809
51126,30810
29217,30811
50622,30812
38751,30814
38751,30815
51131,30816
50532,30817
31086,30818
27369,30819
50257,30820
51139,30821
33202,30822
33551,30823
51141,30824
50727,30825
50727,30826
51147,30828
51143,30829
51129,30830
49852,30831
33551,30832
43959,30834
33551,30835
35644,30836
50727,30838
33202,30839
9257,30840
51007,30841
924,30843
924,30844
51153,30845
39007,30847
37125,30849
43077,30850
50727,30853
47856,30854
39294,30855
50967,30856
39294,30858
8820,30859
41888,30860
51188,30862
50727,30863
51192,30864
50727,30866
51198,30867
33335,30868
51204,30870
28175,30871
51208,30872
28175,30873
28175,30875
50402,30876
7725,30877
51210,30878
51211,30879
33551,30880
50247,30881
9123,30882
41728,30883
51216,30884
28175,30885
33551,30886
51217,30887
49524,30888
50899,30889
1330,30890
41025,30891
26581,30893
50727,30894
50727,30896
39281,30898
35644,30899
47064,30900
50146,30901
51211,30902
50727,30903
51167,30904
1165,30905
50727,30907
45264,30908
34269,30909
51241,30910
45264,30911
41968,30912
51242,30913
31086,30914
35644,30915
35644,30916
43768,30917
51248,30918
43077,30919
51239,30920
50811,30921
51244,30923
924,30924
51255,30926
8878,30927
47265,30928
37585,30930
50727,30931
32402,30934
51264,30935
51230,30937
33551,30938
45264,30939
51269,30940
33551,30941
51275,30943
51129,30944
50727,30945
50727,30946
33202,30947
1330,30949
51282,30950
38047,30951
51239,30953
28175,30954
51297,30955
51007,30957
51301,30958
43077,30959
51305,30960
50727,30961
26562,30962
51308,30963
47488,30964
28175,30965
51311,30966
41312,30967
924,30968
50146,30969
38892,30970
41312,30971
51314,30972
51129,30973
50727,30974
8820,30975
45264,30977
51321,30978
51322,30979
47488,30980
31434,30981
40473,30983
51330,30984
51334,30986
27250,30987
50386,30988
44394,30989
17539,30990
51344,30991
47488,30992
41312,30993
28175,30994
47488,30995
37125,30996
51349,30997
49678,30998
51315,30999
45713,31002
26394,31003
26394,31004
51223,31005
47856,31006
45191,31007
26394,31008
13370,31009
13370,31010
50471,31011
51369,31013
47488,31014
51375,31015
51375,31016
51385,31018
31464,31021
31464,31022
51395,31023
45420,31025
50583,31026
50146,31027
50471,31028
50727,31029
14906,31030
45713,31031
50832,31032
33202,31033
42829,31034
44456,31035
13370,31036
15790,31039
51408,31040
50247,31041
13413,31042
1330,31043
21608,31044
45264,31045
51411,31046
51090,31048
45191,31049
51090,31050
33759,31051
51416,31052
10904,31053
50805,31054
24593,31055
1330,31056
41312,31059
39274,31063
51431,31064
26444,31065
47488,31066
51439,31067
51440,31068
924,31069
14906,31070
50727,31071
50146,31073
51453,31075
46645,31077
51446,31078
51462,31080
33551,31082
33551,31084
51467,31085
33551,31086
50668,31088
51472,31089
51426,31090
51474,31091
51474,31092
1330,31093
51431,31094
35679,31096
45289,31097
51478,31098
47380,31100
51487,31102
45264,31106
51495,31107
50727,31108
9461,31109
51499,31110
32402,31111
50146,31112
51141,31113
45264,31115
45374,31116
33551,31117
51504,31118
43459,31119
51459,31120
51506,31121
32543,31123
45264,31124
51511,31125
13023,31126
20492,31127
8206,31128
13023,31129
51516,31130
39907,31131
49162,31134
42648,31139
51431,31140
39830,31141
51210,31143
16538,31144
51192,31145
51192,31146
51495,31149
51540,31153
51541,31154
51541,31155
51511,31156
51545,31157
9273,31158
51546,31159
51558,31164
50973,31166
51570,31167
51573,31168
49655,31169
51778,31170
51578,31173
33759,31174
51581,31175
1330,31176
1330,31177
1330,31178
51582,31179
50477,31180
51375,31181
33551,31182
45264,31183
51587,31184
51589,31186
51591,31187
51507,31188
45264,31189
38892,31190
45264,31192
51595,31193
50881,31194
51495,31195
51601,31196
50727,31198
51604,31199
51604,31200
32544,31201
45374,31202
50292,31204
32776,31205
47522,31206
33551,31207
51541,31208
39907,31210
44574,31211
8820,31212
45264,31213
50211,31214
45264,31215
51621,31216
44827,31218
51623,31219
51624,31220
40162,31223
24724,31225
33759,31227
49227,31228
46174,31229
39233,31230
47856,31231
47906,31232
13370,31233
23305,31235
33428,31237
33759,31239
33759,31241
33759,31242
50727,31243
47144,31244
26562,31245
26562,31247
50146,31248
27526,31251
28175,31252
28175,31253
50951,31254
44039,31258
51652,31259
51658,31263
10548,31264
51659,31265
21767,31266
41254,31267
33759,31268
924,31269
924,31270
51670,31271
50727,31272
51672,31274
44039,31275
44039,31277
44039,31278
44039,31279
50021,31280
44039,31282
44039,31283
44039,31284
44039,31285
44039,31286
51126,31287
50146,31288
41726,31289
50146,31290
41740,31291
24665,31292
44039,31293
44039,31294
28175,31295
1330,31296
51129,31297
51656,31298
28175,31299
51687,31300
43077,31302
47488,31303
51694,31304
51696,31305
15325,31307
44039,31308
8501,31309
44039,31310
51685,31311
50727,31312
44039,31313
51562,31314
37063,31315
44039,31316
14006,31317
50727,31319
51714,31320
51716,31322
51717,31323
41991,31325
51192,31326
51721,31328
51719,31329
51724,31330
29587,31331
49102,31332
51733,31333
45264,31334
14006,31335
41740,31336
51740,31337
51743,31338
14006,31339
41929,31340
51589,31341
51748,31343
47257,31344
47488,31345
41219,31346
1330,31348
51760,31349
51562,31350
50951,31351
49914,31352
47488,31353
51659,31355
49914,31356
44039,31358
50146,31359
51648,31360
51744,31361
30653,31362
50828,31363
44039,31364
14006,31365
51771,31366
51771,31367
50828,31368
16560,31369
50881,31371
50727,31372
50828,31373
51125,31374
50727,31375
50828,31376
46375,31377
51778,31378
50727,31379
51714,31380
51714,31381
32543,31382
14904,31383
51784,31384
51714,31385
51787,31386
51788,31387
51141,31388
46527,31389
43590,31390
1330,31391
51798,31392
51803,31393
28175,31394
47328,31395
44446,31396
30034,31397
51808,31398
46886,31399
51809,31400
43294,31401
50146,31402
51814,31403
51481,31404
51820,31405
51668,31406
51823,31407
51811,31408
47488,31409
47488,31410
32220,31413
51829,31414
30578,31415
30578,31416
45264,31417
50640,31419
51714,31420
43590,31421
42681,31422
42238,31424
30578,31425
51648,31427
51714,31428
46527,31429
37502,31430
51851,31433
50146,31434
51856,31435
51714,31436
51714,31437
50727,31439
43294,31440
42829,31441
51859,31443
50727,31444
45264,31445
51870,31446
49914,31447
41306,31448
51871,31449
35644,31450
51872,31451
49162,31452
51687,31453
51880,31456
24593,31457
24593,31458
44456,31459
51639,31460
20492,31461
45264,31462
50146,31463
28175,31464
47488,31465
30982,31466
40853,31467
47522,31470
50158,31472
51908,31475
45420,31476
45610,31477
51914,31478
51687,31479
50013,31480
51687,31481
33551,31483
47488,31484
51687,31485
44446,31486
51668,31487
44039,31488
44039,31489
44039,31490
51926,31491
40044,31492
44039,31493
51905,31494
40044,31495
51659,31496
1330,31497
49914,31498
51931,31499
35679,31500
26444,31502
51939,31503
12312,31504
12312,31505
51659,31506
51836,31508
10548,31510
24593,31511
33509,31513
42681,31514
29587,31515
44039,31517
44039,31520
44039,31522
51973,31524
51541,31526
44039,31527
51987,31529
47488,31530
51837,31531
51989,31532
51993,31533
42587,31534
17310,31535
51988,31536
49914,31539
51687,31540
51687,31541
8206,31542
51996,31543
36977,31544
50625,31545
51999,31546
51687,31547
50805,31548
52003,31549
45064,31550
35679,31552
52009,31553
33551,31554
51748,31555
51605,31557
52012,31558
44039,31559
52017,31561
44039,31562
836,31565
33759,31566
52026,31567
50471,31570
38813,31572
8560,31573
46715,31574
52035,31575
46375,31576
52037,31577
49278,31578
10620,31579
9988,31580
10548,31581
10548,31582
50765,31583
10654,31584
52048,31585
29180,31586
51659,31587
51659,31588
33759,31589
37967,31590
50152,31591
31106,31593
49003,31594
52068,31595
51129,31596
29033,31597
52075,31598
52077,31599
26525,31600
52068,31601
52049,31602
52082,31604
52083,31606
51129,31607
44456,31608
52087,31609
20978,31610
52089,31611
41626,31613
52096,31614
51659,31615
50146,31617
44456,31618
41929,31619
50175,31620
27003,31621
50727,31623
50727,31624
45603,31625
51714,31626
42587,31628
52105,31629
836,31630
51714,31631
52115,31633
52118,31634
52121,31636
52109,31637
33551,31638
45374,31639
52122,31640
51129,31641
33202,31642
28175,31643
52129,31644
51771,31645
3430,31647
32697,31649
46375,31650
47405,31651
41312,31652
836,31653
33759,31654
49914,31655
50174,31657
43294,31658
27114,31661
52096,31662
49914,31663
51714,31664
52148,31665
29587,31666
29587,31669
51714,31670
51708,31671
19212,31672
50727,31673
50727,31674
50727,31675
52172,31678
50727,31679
22074,31680
52109,31682
49617,31685
47796,31688
43294,31689
52187,31691
52191,31693
52191,31694
12515,31695
52191,31696
2532,31697
29587,31698
50829,31700
35644,31701
29587,31702
50025,31703
13023,31705
8560,31706
52207,31707
35679,31708
8560,31709
1330,31711
52213,31712
44039,31713
45166,31714
50074,31715
46375,31719
51687,31724
49067,31725
29587,31727
52231,31728
23857,31729
44240,31730
9461,31731
52237,31732
35679,31733
15527,31734
52241,31736
52243,31737
51771,31738
51852,31740
52250,31741
44456,31742
51852,31743
49067,31745
44680,31746
52257,31747
29335,31748
49967,31749
25837,31750
51668,31752
40853,31754
29587,31755
45741,31756
52274,31757
45741,31759
50028,31761
6641,31762
50727,31763
52283,31764
45374,31765
52285,31766
46375,31767
32543,31768
50727,31769
52290,31770
52290,31771
51836,31773
51904,31774
44456,31775
52301,31776
52287,31777
52303,31778
52206,31779
47869,31782
52310,31784
52311,31785
9122,31787
16853,31788
52310,31789
37932,31791
29587,31792
46305,31793
50234,31794
52326,31795
50106,31796
38506,31797
50828,31798
46375,31801
46375,31802
52335,31803
29931,31804
52109,31805
28584,31806
50211,31807
33202,31808
52341,31810
52342,31811
52343,31812
14519,31813
39102,31814
29412,31815
836,31816
1330,31817
15613,31818
52344,31819
52347,31820
51868,31822
33759,31823
51868,31824
23159,31825
23159,31828
471,31829
52356,31830
52360,31832
23305,31833
30435,31834
52206,31835
41909,31836
44299,31837
51605,31838
33759,31839
924,31841
82,31842
52366,31843
52370,31844
52371,31845
8820,31846
836,31847
52378,31849
27702,31850
52049,31851
52382,31853
13058,31854
26733,31855
44039,31856
8560,31857
8560,31858
52387,31859
44413,31860
52389,31861
13672,31862
44039,31863
52390,31864
44039,31865
52396,31866
27423,31868
9123,31869
44680,31870
44680,31871
52379,31872
40805,31873
47380,31874
33759,31875
50211,31877
28175,31879
51672,31880
46375,31881
24162,31882
44299,31883
41968,31885
52422,31886
51687,31887
51687,31888
1426,31889
46305,31891
50163,31893
52426,31894
52429,31895
45264,31896
45264,31897
23334,31898
52439,31899
52440,31900
52442,31901
51714,31902
13548,31903
52444,31904
52447,31905
50211,31906
29587,31907
44477,31908
50211,31909
13457,31910
44039,31911
52257,31912
39286,31913
82,31914
52257,31915
32771,31916
20492,31917
50211,31918
52458,31921
52460,31922
43472,31923
52109,31924
52462,31925
34158,31926
52257,31927
45264,31928
52257,31929
2932,31930
51836,31931
52472,31932
23850,31933
52109,31934
1330,31935
30940,31936
52473,31937
52475,31938
23305,31939
52476,31940
35644,31941
23240,31942
50946,31943
24818,31944
50706,31945
50083,31946
38047,31947
16538,31948
41204,31949
52485,31950
50477,31951
30805,31952
50083,31953
44456,31954
52493,31955
24593,31956
52494,31957
52433,31958
51836,31959
18626,31960
41058,31961
52506,31964
38670,31966
50727,31968
52509,31969
51714,31971
50727,31972
52510,31973
45264,31974
46375,31975
50727,31976
35597,31977
52517,31979
46375,31980
52109,31981
52523,31982
44456,31983
51714,31984
52527,31985
43472,31986
52532,31988
51845,31989
13370,31990
51714,31991
52531,31992
34017,31994
52538,31995
8878,31996
1077,31997
52544,31998
50363,31999
52546,32001
17696,32003
50083,32004
43077,32005
52553,32006
29587,32007
29587,32008
52555,32009
23159,32010
52557,32011
17310,32012
41058,32013
52559,32014
17310,32015
21596,32016
44039,32017
44039,32018
29587,32019
836,32021
45064,32022
46375,32023
51836,32024
50641,32025
45374,32026
